Type,Product,Started Date,Completed Date,Description,Amount,Fee,Currency,State,Balance
Card Payment,Current,2025-07-19 17:56:35,2025-07-20 05:11:47,Deliveroo,-12.54,0.00,GBP,COMPLETED,1142.31
Card Payment,Current,2025-07-20 02:00:39,2025-07-20 14:35:05,Deliveroo,-17.07,0.00,GBP,COMPLETED,1125.24
Card Payment,Current,2025-07-20 12:29:53,2025-07-21 12:39:21,Transport for London,-5.75,0.00,GBP,COMPLETED,1058.20
Card Payment,Current,2025-07-20 14:12:54,2025-07-21 09:37:30,Marks & Spencer,-40.10,0.00,GBP,COMPLETED,1085.14
Card Payment,Current,2025-07-20 20:04:54,2025-07-21 09:38:34,Deliveroo,-21.19,0.00,GBP,COMPLETED,1063.95
Card Payment,Current,2025-07-21 13:12:53,2025-07-22 10:23:13,Takeaway.com,-13.79,0.00,GBP,COMPLETED,1044.41
Card Payment,Current,2025-07-21 18:33:43,2025-07-22 12:56:25,UNIQLO,-52.60,0.00,GBP,COMPLETED,953.54
Card Payment,Current,2025-07-21 19:11:26,2025-07-22 10:37:03,Deliveroo,-21.20,0.00,GBP,COMPLETED,1023.21
Card Payment,Current,2025-07-21 22:45:48,,Deliveroo,-15.24,0.00,GBP,REVERTED,
Card Payment,Current,2025-07-21 23:08:07,2025-07-22 12:17:30,Deliveroo,-17.07,0.00,GBP,COMPLETED,1006.14
Card Payment,Current,2025-07-22 00:00:09,2025-07-23 10:26:27,Trainline,-61.89,0.00,GBP,COMPLETED,880.46
Card Payment,Current,2025-07-22 00:59:59,2025-07-23 13:14:53,Transport for London,-1.75,0.00,GBP,COMPLETED,874.72
Card Payment,Current,2025-07-22 18:13:45,2025-07-23 05:10:59,Wendy's,-7.79,0.00,GBP,COMPLETED,945.75
Card Payment,Current,2025-07-22 19:03:20,2025-07-23 09:19:42,Marks & Spencer,-3.40,0.00,GBP,COMPLETED,942.35
Card Payment,Current,2025-07-22 21:46:45,2025-07-24 11:15:30,Uber Eats,-17.27,0.00,GBP,COMPLETED,804.26
Card Payment,Current,2025-07-23 02:48:54,2025-07-23 10:51:39,CRAFTD,-3.99,0.00,GBP,COMPLETED,876.47
Card Payment,Current,2025-07-23 04:22:36,2025-07-23 13:15:32,Transport for London,-8.60,0.00,GBP,COMPLETED,866.12
Card Payment,Current,2025-07-23 22:02:07,2025-07-24 10:42:45,Trainline,-44.59,0.00,GBP,COMPLETED,821.53
Card Payment,Current,2025-07-24 01:01:44,2025-07-25 11:13:41,Uber Eats,-15.83,0.00,GBP,COMPLETED,3377.11
Card Payment,Current,2025-07-24 02:34:48,2025-07-24 12:15:38,Blu,-27.96,0.00,GBP,COMPLETED,776.30
Card Payment,Current,2025-07-24 06:50:10,2025-07-25 10:35:34,Greggs,-3.40,0.00,GBP,COMPLETED,3395.84
Card Payment,Current,2025-07-24 07:29:47,2025-07-25 16:06:53,Transport for London,-5.10,0.00,GBP,COMPLETED,1803.53
Card Payment,Current,2025-07-24 08:35:32,2025-07-25 16:06:45,CaffÃ¨ Nero,-3.85,0.00,GBP,COMPLETED,1808.63
Card Payment,Current,2025-07-24 08:35:32,2025-07-25 16:06:45,Caffè Nero,-3.85,0.00,GBP,COMPLETED,1808.63
Card Payment,Current,2025-07-24 09:39:57,2025-07-25 10:34:30,Stagecoach,-5.00,0.00,GBP,COMPLETED,3403.19
Card Payment,Current,2025-07-24 10:41:38,2025-07-25 10:34:58,Sainsbury's,-3.95,0.00,GBP,COMPLETED,3399.24
Card Payment,Current,2025-07-24 16:05:05,2025-07-25 05:26:46,Poundland,-29.25,0.00,GBP,COMPLETED,3408.19
Card Payment,Current,2025-07-24 17:04:21,2025-07-25 10:37:12,Marks & Spencer,-2.90,0.00,GBP,COMPLETED,3392.94
Topup,Current,2025-07-24 17:13:42,2025-07-24 17:13:42,Payment from BARTS HEALTH NHS,3761.14,0.00,GBP,COMPLETED,4537.44
Transfer,Savings,2025-07-24 17:13:43,2025-07-24 17:13:43,To pocket GBP Driving Fund from GBP,100.00,0.00,GBP,COMPLETED,500.00
Transfer,Current,2025-07-24 17:13:43,2025-07-24 17:13:43,To pocket GBP Driving Fund from GBP,-100.00,0.00,GBP,COMPLETED,4437.44
Transfer,Current,2025-07-24 17:13:43,2025-07-24 17:13:43,Depositing savings,-1000.00,0.00,GBP,COMPLETED,3437.44
Transfer,Current,2025-07-25 12:18:38,2025-07-25 12:18:38,Depositing savings,-1564.63,0.00,GBP,COMPLETED,1812.48
Card Payment,Current,2025-07-25 15:33:28,2025-07-26 06:40:36,Slim Chickens,-9.45,0.00,GBP,COMPLETED,1794.08
Card Payment,Current,2025-07-25 17:43:45,2025-07-26 10:45:52,Marks & Spencer,-1.80,0.00,GBP,COMPLETED,1792.28
Card Payment,Current,2025-07-25 20:50:26,2025-07-27 09:39:20,Uber Eats,-17.83,0.00,GBP,COMPLETED,1774.45
Card Payment,Current,2025-07-26 04:06:35,2025-07-27 12:51:59,Transport for London,-23.20,0.00,GBP,COMPLETED,1751.25
Card Payment,Current,2025-07-26 19:28:29,2025-07-28 11:51:55,Uber Eats,-16.04,0.00,GBP,COMPLETED,802.12
Card Payment,Current,2025-07-27 02:13:34,2025-07-27 13:11:32,Oculus,-7.99,0.00,GBP,COMPLETED,1743.26
Card Payment,Current,2025-07-27 03:35:33,2025-07-29 08:51:31,Etihad Airways,-28.32,0.00,GBP,COMPLETED,770.70
Card Payment,Current,2025-07-27 06:45:05,2025-07-28 11:51:42,Uber,-27.91,0.00,GBP,COMPLETED,818.16
Card Payment,Current,2025-07-27 07:54:00,2025-07-28 11:24:46,WHSmith,-8.00,0.00,GBP,COMPLETED,866.42
Card Payment,Current,2025-07-27 17:08:35,2025-07-28 11:26:15,Fed Auth For Iden Citz,-20.35,0.00,GBP,COMPLETED,846.07
Card Payment,Current,2025-07-27 19:34:13,2025-07-28 02:43:01,Culto Cafe,-5.09,0.00,GBP,COMPLETED,874.42
Card Payment,Current,2025-07-28 00:59:59,2025-07-28 14:06:38,Transport for London,-3.10,0.00,GBP,COMPLETED,799.02
Transfer,Current,2025-07-28 02:15:10,2025-07-28 02:16:37,To Fazeen Nasser,-862.97,0.78,GBP,COMPLETED,879.51
Topup,Current,2025-08-01 09:37:09,2025-08-01 09:37:10,Payment from M KUNHIKANDY,300.00,0.00,GBP,COMPLETED,1070.70
Card Payment,Current,2025-08-01 15:19:11,2025-08-02 09:24:06,Goodlord,-380.76,0.00,GBP,COMPLETED,689.94
Card Payment,Current,2025-08-02 09:42:14,2025-08-03 17:30:34,Google Cloud,-3.13,0.00,GBP,COMPLETED,686.81
Card Payment,Current,2025-08-02 09:42:39,2025-08-03 17:30:35,Google Cloud,-0.72,0.00,GBP,COMPLETED,686.09
Transfer,Current,2025-08-04 09:31:55,2025-08-04 09:47:04,To Fazeen Nasser,-172.65,0.30,GBP,COMPLETED,513.14
Rev Payment,Current,2025-08-05 01:09:35,2025-08-05 01:09:35,LYCAMOBILE UK LIMITED*London,-12.00,0.00,GBP,COMPLETED,501.14
Transfer,Current,2025-08-05 22:54:58,2025-08-05 22:54:58,Withdrawing savings,1500.00,0.00,GBP,COMPLETED,2001.14
Transfer,Current,2025-08-06 06:25:46,2025-08-06 10:08:31,International Transfer to Riya Travels,-927.81,0.84,GBP,COMPLETED,1072.49
Transfer,Current,2025-08-07 09:30:00,2025-08-07 10:03:38,To General Medical C,-46.30,0.00,GBP,COMPLETED,1026.19
Transfer,Current,2025-08-08 09:30:00,2025-08-08 10:03:27,To Bma Association,-31.00,0.00,GBP,COMPLETED,995.19
Transfer,Current,2025-08-09 13:19:52,2025-08-09 13:19:54,To Hezron McNeish,-950.00,0.00,GBP,COMPLETED,45.19
Transfer,Current,2025-08-11 20:06:10,2025-08-11 20:06:10,Withdrawing savings,3507.17,0.00,GBP,COMPLETED,3552.36
Transfer,Current,2025-08-11 20:08:46,2025-08-11 20:08:48,To Oh Goodlord Ltd,-3173.08,0.00,GBP,COMPLETED,379.28
Card Payment,Current,2025-08-14 04:36:28,2025-08-15 02:21:35,Lc Au06 Le Club,-7.25,0.00,GBP,COMPLETED,357.04
Card Payment,Current,2025-08-14 04:49:00,2025-08-15 02:21:36,McDonald's,-4.43,0.00,GBP,COMPLETED,352.61
Card Payment,Current,2025-08-14 15:54:17,,Transport for London,-1.50,0.00,GBP,REVERTED,
Card Payment,Current,2025-08-14 20:18:16,2025-08-15 04:24:17,Tesco,-34.73,0.00,GBP,COMPLETED,317.88
Card Payment,Current,2025-08-14 22:51:26,2025-08-16 11:23:32,Uber Eats,-18.74,0.00,GBP,COMPLETED,331.85
Card Payment,Current,2025-08-15 01:00:00,2025-08-17 09:12:35,Transport for London,-5.50,0.00,GBP,COMPLETED,118.54
Charge,Current,2025-08-15 02:19:13,2025-08-15 02:19:13,Metal plan fee,0.00,14.99,GBP,COMPLETED,364.29
Card Payment,Current,2025-08-15 04:33:10,2025-08-15 16:30:46,Transport for London,-16.30,0.00,GBP,COMPLETED,501.58
Card Payment,Current,2025-08-15 06:45:27,2025-08-16 09:59:33,Transport for London,-16.30,0.00,GBP,COMPLETED,408.08
Transfer,Savings,2025-08-15 08:55:21,2025-08-15 08:55:21,Pocket Withdrawal,-200.00,0.00,GBP,COMPLETED,300.00
Transfer,Current,2025-08-15 08:55:21,2025-08-15 08:55:21,Pocket Withdrawal,200.00,0.00,GBP,COMPLETED,517.88
Card Payment,Current,2025-08-15 10:41:23,2025-08-16 11:04:43,Homelet,-15.49,0.00,GBP,COMPLETED,392.59
Card Payment,Current,2025-08-15 12:31:16,2025-08-16 04:32:13,Poundland,-24.75,0.00,GBP,COMPLETED,440.88
Card Payment,Current,2025-08-15 13:22:10,2025-08-16 01:59:45,ProCook,-6.00,0.00,GBP,COMPLETED,470.58
Card Payment,Current,2025-08-15 13:26:34,2025-08-16 11:04:43,Timpson,-42.00,0.00,GBP,COMPLETED,350.59
Card Payment,Current,2025-08-15 13:41:47,2025-08-16 04:31:28,Superdrug,-4.95,0.00,GBP,COMPLETED,465.63
Card Payment,Current,2025-08-15 16:46:44,2025-08-16 08:11:10,Brading Food and Wine,-16.50,0.00,GBP,COMPLETED,424.38
Transfer,Current,2025-08-15 18:26:59,2025-08-15 18:27:00,Transfer to ZHENG HUNG CHUAH,-25.00,0.00,GBP,COMPLETED,476.58
Card Payment,Current,2025-08-15 20:54:57,2025-08-16 14:55:25,Transport for London,-1.75,0.00,GBP,COMPLETED,330.10
Card Payment,Current,2025-08-16 00:59:59,2025-08-16 14:55:27,Transport for London,-7.25,0.00,GBP,COMPLETED,322.85
Card Payment,Current,2025-08-16 01:00:00,2025-08-18 09:57:36,Transport for London,-7.95,0.00,GBP,COMPLETED,71.99
Card Payment,Current,2025-08-16 15:06:16,2025-08-17 02:25:58,Five Guys,-25.65,0.00,GBP,COMPLETED,297.20
Card Payment,Current,2025-08-16 15:40:38,2025-08-17 09:55:16,Sainsbury's,-2.15,0.00,GBP,COMPLETED,116.39
Card Payment,Current,2025-08-16 16:45:18,2025-08-17 04:31:32,British Heart Foundation,-150.00,0.00,GBP,COMPLETED,124.04
Card Payment,Current,2025-08-16 18:14:37,2025-08-18 11:37:11,Uber Eats,-31.97,0.00,GBP,COMPLETED,38.27
Card Payment,Current,2025-08-16 22:54:49,2025-08-17 02:27:16,Blu,-23.16,0.00,GBP,COMPLETED,274.04
Card Payment,Current,2025-08-17 00:59:59,2025-08-17 14:16:30,Transport for London,-1.75,0.00,GBP,COMPLETED,114.64
Card Payment,Current,2025-08-17 03:17:54,2025-08-17 14:16:39,Transport for London,-9.70,0.00,GBP,COMPLETED,104.94
Card Payment,Current,2025-08-17 09:06:32,2025-08-18 09:56:03,Lebara mobile,-25.00,0.00,GBP,COMPLETED,79.94
Card Payment,Current,2025-08-18 00:59:59,2025-08-18 11:16:46,Transport for London,-1.75,0.00,GBP,COMPLETED,70.24
Card Payment,Current,2025-08-18 04:15:58,2025-08-19 10:07:38,Transport for London,-1.75,0.00,GBP,COMPLETED,134.23
Transfer,Savings,2025-08-18 13:25:07,2025-08-18 13:25:07,Pocket Withdrawal,-100.00,0.00,GBP,COMPLETED,200.00
Transfer,Current,2025-08-18 13:25:07,2025-08-18 13:25:07,Pocket Withdrawal,100.00,0.00,GBP,COMPLETED,138.27
Card Payment,Current,2025-08-18 17:35:55,2025-08-19 08:11:19,Elior,-2.29,0.00,GBP,COMPLETED,135.98
Card Payment,Current,2025-08-19 00:59:59,2025-08-19 11:45:41,Transport for London,-3.50,0.00,GBP,COMPLETED,130.73
Card Payment,Current,2025-08-19 18:13:39,2025-08-20 08:05:34,Elior,-2.29,0.00,GBP,COMPLETED,128.44
Card Payment,Current,2025-08-20 00:59:59,2025-08-20 15:46:50,Transport for London,-3.50,0.00,GBP,COMPLETED,124.94
Card Payment,Current,2025-08-20 01:00:00,2025-08-22 11:09:28,Transport for London,-9.70,0.00,GBP,COMPLETED,98.99
Card Payment,Current,2025-08-20 13:09:51,2025-08-21 09:54:58,Tesco,-4.00,0.00,GBP,COMPLETED,120.94
Card Payment,Current,2025-08-21 00:59:59,2025-08-21 16:00:52,Transport for London,-10.50,0.00,GBP,COMPLETED,110.44
Card Payment,Current,2025-08-21 00:59:59,2025-08-21 16:00:53,Transport for London,-1.75,0.00,GBP,COMPLETED,108.69
Card Payment,Current,2025-08-21 21:24:11,2025-08-22 15:34:23,Too Good To Go,-3.15,0.00,GBP,COMPLETED,92.34
Card Payment,Current,2025-08-22 04:20:09,2025-08-22 15:34:05,Transport for London,-3.50,0.00,GBP,COMPLETED,95.49
Card Payment,Current,2025-08-22 21:40:44,2025-08-23 04:43:47,The Raj,-3.09,0.00,GBP,COMPLETED,89.25
Card Payment,Current,2025-08-23 00:59:59,2025-08-23 14:06:43,Transport for London,-1.75,0.00,GBP,COMPLETED,87.50
Card Payment,Current,2025-08-23 15:09:03,2025-08-24 12:20:31,Superdrug,-2.99,0.00,GBP,COMPLETED,80.63
Card Payment,Current,2025-08-23 21:38:41,2025-08-24 05:39:53,The Raj,-3.88,0.00,GBP,COMPLETED,83.62
Card Payment,Current,2025-08-24 00:59:59,2025-08-24 12:46:06,Transport for London,-3.50,0.00,GBP,COMPLETED,77.13
Card Payment,Current,2025-08-24 04:56:40,2025-08-25 09:09:03,Transport for London,-9.70,0.00,GBP,COMPLETED,67.43
Card Payment,Current,2025-08-25 00:59:59,2025-08-25 13:04:27,Transport for London,-1.75,0.00,GBP,COMPLETED,65.68
Card Payment,Current,2025-08-25 01:00:00,2025-08-27 09:09:49,Transport for London,-1.75,0.00,GBP,COMPLETED,3216.96
Card Payment,Current,2025-08-25 09:02:29,2025-08-26 09:45:42,Uber Eats,-24.46,0.00,GBP,COMPLETED,105.12
Transfer,Savings,2025-08-25 19:06:47,2025-08-25 19:06:47,Pocket Withdrawal,-100.00,0.00,GBP,COMPLETED,100.00
Transfer,Current,2025-08-25 19:06:47,2025-08-25 19:06:47,Pocket Withdrawal,100.00,0.00,GBP,COMPLETED,165.68
Card Payment,Current,2025-08-25 20:33:27,2025-08-26 07:57:02,Lidl,-36.10,0.00,GBP,COMPLETED,129.58
Card Payment,Current,2025-08-26 00:59:59,2025-08-26 15:41:20,Transport for London,-3.50,0.00,GBP,COMPLETED,101.62
Card Payment,Current,2025-08-26 14:14:57,2025-08-28 11:54:33,Uber Eats,-17.27,0.00,GBP,COMPLETED,3107.07
Topup,Current,2025-08-26 17:02:18,2025-08-26 17:02:18,Payment from BARTS HEALTH NHS,4517.09,0.00,GBP,COMPLETED,4618.71
Transfer,Current,2025-08-26 17:02:41,2025-08-26 17:02:42,Depositing savings,-1000.00,0.00,GBP,COMPLETED,3518.71
Transfer,Savings,2025-08-26 17:02:42,2025-08-26 17:02:42,To pocket GBP Driving Fund from GBP,100.00,0.00,GBP,COMPLETED,200.00
Transfer,Current,2025-08-26 17:02:42,2025-08-26 17:02:42,To pocket GBP Driving Fund from GBP,-100.00,0.00,GBP,COMPLETED,4518.71
Transfer,Savings,2025-08-26 19:13:53,2025-08-26 19:13:53,To pocket GBP Driving Fund from GBP,300.00,0.00,GBP,COMPLETED,500.00
Transfer,Current,2025-08-26 19:13:53,2025-08-26 19:13:53,To pocket GBP Driving Fund from GBP,-300.00,0.00,GBP,COMPLETED,3218.71
Card Payment,Current,2025-08-27 11:41:41,2025-08-28 08:09:36,Elior,-1.99,0.00,GBP,COMPLETED,3196.15
Card Payment,Current,2025-08-27 22:49:21,2025-08-28 08:12:38,Geepas Store,-70.06,0.00,GBP,COMPLETED,3126.09
Card Payment,Current,2025-08-27 23:46:09,2025-08-28 04:22:22,AliExpress,-18.82,0.00,GBP,COMPLETED,3198.14
Card Payment,Current,2025-08-27 23:56:50,,Amazon,-49.99,0.00,GBP,REVERTED,
Card Payment,Current,2025-08-28 00:59:59,2025-08-28 11:30:48,Transport for London,-1.75,0.00,GBP,COMPLETED,3124.34
Card Payment,Current,2025-08-28 11:09:12,,Amazon,-49.99,0.00,GBP,REVERTED,
Card Payment,Current,2025-08-28 11:56:50,2025-08-29 08:06:57,Elior,-1.99,0.00,GBP,COMPLETED,3105.08
Card Payment,Current,2025-08-29 04:38:51,2025-08-29 12:56:37,Transport for London,-3.50,0.00,GBP,COMPLETED,3101.58
Card Payment,Current,2025-08-29 11:41:07,2025-08-30 07:43:32,Elior,-2.29,0.00,GBP,COMPLETED,3099.29
Card Payment,Current,2025-08-30 00:59:59,2025-08-30 11:30:18,Transport for London,-3.50,0.00,GBP,COMPLETED,3095.79
Transfer,Current,2025-08-30 22:18:13,2025-08-30 22:18:15,To Kochans Ltd,-100.00,0.00,GBP,COMPLETED,2995.79
Card Payment,Current,2025-08-31 01:00:00,2025-09-01 11:22:02,Transport for London,-7.50,0.00,GBP,COMPLETED,2925.56
Card Payment,Current,2025-08-31 15:43:55,2025-09-01 04:45:02,Boots,-17.89,0.00,GBP,COMPLETED,2948.06
Card Payment,Current,2025-08-31 15:56:16,2025-09-01 04:44:14,Poundland,-7.75,0.00,GBP,COMPLETED,2965.95
Card Payment,Current,2025-08-31 16:13:38,2025-09-01 07:53:27,Marks & Spencer,-15.00,0.00,GBP,COMPLETED,2933.06
Card Payment,Current,2025-08-31 16:31:26,2025-09-01 11:48:08,Transport for London,-5.75,0.00,GBP,COMPLETED,2918.06
Card Payment,Current,2025-08-31 17:39:48,2025-09-01 01:59:46,ProCook,-19.10,0.00,GBP,COMPLETED,2976.69
Card Payment,Current,2025-08-31 18:17:23,2025-09-01 04:43:45,7 Star Traders,-2.99,0.00,GBP,COMPLETED,2973.70
Card Payment,Current,2025-08-31 18:54:06,2025-09-02 14:44:38,Uber Eats,-19.16,0.00,GBP,COMPLETED,2875.19
Card Payment,Current,2025-09-01 00:59:59,2025-09-01 11:48:07,Transport for London,-1.75,0.00,GBP,COMPLETED,2923.81
Card Payment,Current,2025-09-01 01:00:00,2025-09-03 09:41:17,Transport for London,-1.75,0.00,GBP,COMPLETED,2873.44
Card Payment,Current,2025-09-01 11:44:53,2025-09-02 07:39:39,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2911.87
Card Payment,Current,2025-09-01 17:06:31,2025-09-02 12:21:10,Lidl,-14.02,0.00,GBP,COMPLETED,2897.85
Card Payment,Current,2025-09-01 17:34:24,2025-09-02 07:39:37,Elior,-2.29,0.00,GBP,COMPLETED,2915.77
Card Payment,Current,2025-09-02 00:59:59,2025-09-02 13:07:43,Transport for London,-3.50,0.00,GBP,COMPLETED,2894.35
Card Payment,Current,2025-09-02 11:47:35,2025-09-03 11:17:59,Elior,-2.29,0.00,GBP,COMPLETED,2871.15
Card Payment,Current,2025-09-03 00:59:59,2025-09-03 16:10:30,Transport for London,-3.50,0.00,GBP,COMPLETED,2867.65
ATM,Current,2025-09-03 19:57:45,,Cash withdrawal at Notemachine,-40.00,0.00,GBP,REVERTED,
ATM,Current,2025-09-03 19:58:25,,Cash withdrawal at Notemachine,-40.00,0.00,GBP,REVERTED,
ATM,Current,2025-09-03 20:01:21,2025-09-05 12:05:51,Cash withdrawal at 797-799 High Road; Leyton,-40.00,0.00,GBP,COMPLETED,2767.47
Card Payment,Current,2025-09-03 22:11:45,,eBay,-21.59,0.00,GBP,REVERTED,
Card Payment,Current,2025-09-03 22:12:30,,eBay,-21.59,0.00,GBP,REVERTED,
Card Payment,Current,2025-09-03 22:13:03,,eBay,-21.59,0.00,GBP,REVERTED,
Card Payment,Current,2025-09-03 22:16:12,,eBay,-21.59,0.00,GBP,REVERTED,
Card Payment,Current,2025-09-03 22:20:41,,eBay,-21.59,0.00,GBP,REVERTED,
Rev Payment,Current,2025-09-04 00:40:36,2025-09-04 00:40:36,LYCAMOBILE UK LIMITED*London,-12.00,0.00,GBP,COMPLETED,2855.65
Card Payment,Current,2025-09-04 00:59:59,2025-09-04 11:53:13,Transport for London,-1.75,0.00,GBP,COMPLETED,2853.90
Card Payment,Current,2025-09-04 03:27:35,2025-09-04 11:53:15,Transport for London,-9.70,0.00,GBP,COMPLETED,2844.20
Card Payment,Current,2025-09-04 15:31:52,2025-09-05 02:01:15,Roni's Bakery,-20.70,0.00,GBP,COMPLETED,2823.50
Card Payment,Current,2025-09-04 16:23:48,2025-09-05 08:06:43,Morrisons,-1.35,0.00,GBP,COMPLETED,2815.22
Card Payment,Current,2025-09-04 18:51:23,2025-09-05 04:29:25,Zaga Supermarket,-6.93,0.00,GBP,COMPLETED,2816.57
Card Payment,Current,2025-09-05 03:55:06,2025-09-05 11:07:31,Transport for London,-7.75,0.00,GBP,COMPLETED,2807.47
Card Payment,Current,2025-09-05 05:07:32,2025-09-06 15:43:58,Transport for London,-7.75,0.00,GBP,COMPLETED,2757.73
Card Payment,Current,2025-09-05 07:42:39,2025-09-07 07:27:50,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2751.63
Card Refund,Current,2025-09-05 12:10:16,2025-09-06 15:51:53,AliExpress,3.29,0.00,GBP,COMPLETED,2761.02
Card Payment,Current,2025-09-05 14:34:45,2025-09-06 08:06:23,Elior,-1.99,0.00,GBP,COMPLETED,2765.48
Card Payment,Current,2025-09-06 00:59:59,2025-09-06 16:35:08,Transport for London,-3.50,0.00,GBP,COMPLETED,2757.52
Card Payment,Current,2025-09-06 01:00:00,2025-09-07 11:54:13,Transport for London,-9.70,0.00,GBP,COMPLETED,2727.93
Transfer,Current,2025-09-06 09:16:17,2025-09-09 01:34:41,SWIFT Transfer to Kunchi Kandy Nazar,-505.70,1.26,GBP,COMPLETED,2606.27
Card Payment,Current,2025-09-06 12:16:07,2025-09-07 11:05:20,Eat Lah,-14.00,0.00,GBP,COMPLETED,2737.63
Card Payment,Current,2025-09-06 13:46:34,2025-09-07 12:26:25,OSEYO,-0.99,0.00,GBP,COMPLETED,2725.94
Card Payment,Current,2025-09-06 15:00:36,2025-09-07 07:27:50,Elior,-1.99,0.00,GBP,COMPLETED,2755.53
Card Payment,Current,2025-09-06 16:58:11,2025-09-07 12:21:37,Magazin Romanesc,-1.00,0.00,GBP,COMPLETED,2726.93
Card Payment,Current,2025-09-06 17:03:29,2025-09-07 12:31:36,Forest Gatefood & Wine,-2.99,0.00,GBP,COMPLETED,2722.95
Card Payment,Current,2025-09-07 00:59:59,2025-09-07 13:42:58,Transport for London,-3.50,0.00,GBP,COMPLETED,2719.45
Card Payment,Current,2025-09-07 07:35:15,2025-09-08 07:50:39,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2709.76
Card Payment,Current,2025-09-07 10:25:18,2025-09-08 11:30:48,Uber Eats,-19.23,0.00,GBP,COMPLETED,2613.23
Card Payment,Current,2025-09-07 15:14:02,2025-09-08 07:50:39,Elior,-2.29,0.00,GBP,COMPLETED,2713.66
Card Payment,Current,2025-09-08 00:59:59,2025-09-08 07:48:45,Transport for London,-3.50,0.00,GBP,COMPLETED,2715.95
Card Payment,Current,2025-09-08 01:00:00,2025-09-09 10:10:36,Transport for London,-1.75,0.00,GBP,COMPLETED,2558.79
Transfer,Current,2025-09-08 09:30:00,2025-09-08 10:05:21,To Bma Association,-31.00,0.00,GBP,COMPLETED,2678.76
Transfer,Current,2025-09-08 09:30:00,2025-09-08 10:05:21,To General Medical C,-46.30,0.00,GBP,COMPLETED,2632.46
Card Payment,Current,2025-09-08 13:58:14,2025-09-09 08:37:41,Marks & Spencer,-4.25,0.00,GBP,COMPLETED,2589.12
Card Payment,Current,2025-09-08 16:49:20,2025-09-09 14:13:45,Superdrug,-3.00,0.00,GBP,COMPLETED,2555.79
Card Payment,Current,2025-09-08 18:57:35,2025-09-09 01:55:58,Bread And Oregano (hi,-12.90,0.00,GBP,COMPLETED,2593.37
Card Payment,Current,2025-09-08 19:12:18,2025-09-09 08:38:23,SnS local,-28.58,0.00,GBP,COMPLETED,2560.54
Transfer,Savings,2025-09-08 21:17:38,2025-09-08 21:17:38,Pocket Withdrawal,-500.00,0.00,GBP,COMPLETED,0.00
Transfer,Current,2025-09-08 21:17:38,2025-09-08 21:17:38,Pocket Withdrawal,500.00,0.00,GBP,COMPLETED,3113.23
Card Payment,Current,2025-09-09 00:59:59,2025-09-09 15:17:41,Transport for London,-1.75,0.00,GBP,COMPLETED,2554.04
Card Payment,Current,2025-09-09 11:58:13,2025-09-11 02:06:06,Mcqbank,-62.00,0.00,GBP,COMPLETED,2462.44
Card Payment,Current,2025-09-09 14:07:26,2025-09-10 07:40:33,Marks & Spencer,-13.30,0.00,GBP,COMPLETED,2539.69
Card Payment,Current,2025-09-09 14:12:20,2025-09-10 04:32:16,Superdrug,-1.05,0.00,GBP,COMPLETED,2552.99
Card Payment,Current,2025-09-09 16:09:01,2025-09-10 15:23:37,BP,-4.75,0.00,GBP,COMPLETED,2524.44
Card Payment,Current,2025-09-10 00:59:59,2025-09-10 14:49:40,Transport for London,-5.25,0.00,GBP,COMPLETED,2529.19
Card Payment,Current,2025-09-10 04:09:02,2025-09-10 10:36:05,Transport for London,-5.25,0.00,GBP,COMPLETED,2534.44
Card Payment,Current,2025-09-10 07:48:12,2025-09-11 08:04:08,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2456.55
Card Payment,Current,2025-09-10 13:10:07,2025-09-11 14:01:10,Brading Food and Wine,-5.99,0.00,GBP,COMPLETED,2450.56
Card Payment,Current,2025-09-10 13:45:29,2025-09-11 08:04:06,Elior,-1.99,0.00,GBP,COMPLETED,2460.45
Card Payment,Current,2025-09-11 04:17:31,2025-09-11 14:10:26,Transport for London,-3.50,0.00,GBP,COMPLETED,2447.06
Card Payment,Current,2025-09-11 07:44:30,2025-09-12 08:04:17,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2440.87
Card Payment,Current,2025-09-11 13:56:11,2025-09-12 08:04:17,Elior,-2.29,0.00,GBP,COMPLETED,2444.77
Card Payment,Current,2025-09-12 00:59:59,2025-09-12 15:07:59,Transport for London,-3.50,0.00,GBP,COMPLETED,2414.21
Card Payment,Current,2025-09-12 02:22:24,2025-09-12 08:07:16,Blu,-23.16,0.00,GBP,COMPLETED,2417.71
Card Payment,Current,2025-09-12 07:44:25,2025-09-13 07:48:42,Whipps Cross University Hospital,-3.90,0.00,GBP,COMPLETED,2408.32
Card Payment,Current,2025-09-12 11:43:09,2025-09-14 11:46:26,Uber Eats,-15.26,0.00,GBP,COMPLETED,714.49
Card Payment,Current,2025-09-12 15:43:43,2025-09-13 07:48:42,Elior,-1.99,0.00,GBP,COMPLETED,2412.22
Card Payment,Current,2025-09-13 00:59:59,2025-09-13 13:01:40,Transport for London,-3.50,0.00,GBP,COMPLETED,2404.82
